label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
1,760218814247059.5,7152656832943.338,2726963185765.5244,1520282415233.6057,1141733028270.9468,717568930764.3665,510085866105.9991,374546939235.09656,256049698945.71887,182301862684.0839,144420475846.29407,122530883269.81326,58592227178.66754,17889377698.578255,14501075484.926285,12404896603.607908,10325902958.172844,9754164874.709476,9003122238.023535,7606062311.5466585,7849339478.640664,7337454413.953111,7013555308.622534,6382604340.423576,6590750335.402758,6478338408.896392,5865912989.833197,2549867604.4739265,191448179.5578103,94799426.63082111
1,782337234663352.6,5944428070796.082,2245434637141.802,1298065546504.4565,852257628535.4004,576900152785.583,368382613970.12115,245951177448.77106,160455914720.607,111813891443.99043,91376954759.38434,79380196570.74426,49035620148.15657,13519260090.043987,9821407698.280554,8365061604.712268,6982584068.117821,6703571297.42325,6033789037.388668,5297347726.035383,5281053873.432355,4964859142.5610285,4671366961.09199,4329484600.480057,4421006935.780666,4359997137.814652,4000665983.772827,1779689551.857461,161610476.45866558,84059395.97857513
1,395330565565965.5,3362539956796.716,1190561277356.4087,726013322809.8733,515898309216.55774,364793892840.02625,261389895600.77124,193823211161.5892,140270743836.9115,102959244431.26382,84157215193.4104,72361541122.02827,42974387010.19653,15961525434.109026,11390148395.43917,9141890864.566822,7265782217.981598,6430802217.144301,5365019111.649698,4448661170.533503,4323261063.430136,3780206650.453007,3577331979.5446243,3231838909.0933976,3142518879.9702015,3062445451.3776426,2838990936.4520025,1436207956.1182542,245262487.2753089,88923924.72881696
1,423026465494841.7,3866220192988.8545,1775246599175.625,1107823861693.4146,795563138419.4851,543117393737.91864,393871188132.0207,292808907400.6231,234295071743.14404,176278359682.24564,150131316679.87717,121706899632.85394,65077957236.8479,14108846460.872824,8650143945.01793,6350347030.070546,4837599529.583942,4066951414.3699627,3444888745.1328874,2810564963.6687293,2644345359.0512314,2510378619.207712,2270171217.0099697,2044626041.1366348,1977738873.0322368,1957269225.1820645,1812272591.0710375,1001742630.9928392,271896210.586434,119618419.4263981
1,437280590299427.8,4501843329901.638,1667889352827.3694,1090267716024.9792,802128774560.7676,567117487724.6316,393062658422.16614,267257410362.1136,176382803712.50073,119153821908.73587,90594588532.07199,77078348280.92886,40850745475.61308,10189024603.367886,8253208031.873145,6959954447.404718,5720012513.899578,5461386036.9354515,5025995968.188401,4470004559.837923,4404699766.271878,4166801858.6979747,3951755173.0366387,3639509840.98784,3785350269.665266,3720892815.142214,3429614757.1706657,1565040566.6636095,152633039.25042278,78831069.17514335
1,598954191613872.4,4413002140725.883,2010509548464.3264,1338697358874.6716,967176797085.9443,680069327898.0828,458534160388.83374,331360305924.1128,251421260355.33658,180736229405.81537,149269569309.40393,130882698454.12949,52122182802.28162,11197713892.072409,7914643638.066833,5910157682.383402,4943534511.330828,4675263216.506558,4267314757.7915792,3603514248.1842375,3596080093.735736,3691601097.4826355,3401982544.294955,3112509991.098562,3205051787.090774,3097596559.8305063,2819734437.4097505,1358526377.321834,219260217.03979293,114935431.2812708
1,557539030279460.75,4911405923699.873,1788326771173.666,1099919696308.8418,776653094755.7207,541456135155.4602,358864951625.3301,234860811128.25452,148041253997.49368,93955540317.25168,68811261770.78082,57811799948.850815,32924378479.573383,9881699285.250576,7583604263.129641,6362919066.421686,5493297733.810167,4997428512.867908,4622895224.594006,4078774312.5671506,4085300773.1085215,3796649169.1134434,3543916276.6724925,3356213777.6147175,3341466421.603463,3186496517.422124,3096548925.6930437,1425287621.3153346,166766336.92000467,101586180.01955724
1,589084920056805.5,4516546037736.055,1730838748677.3984,1043054677723.5922,721658149239.2738,490344082717.2074,330330983329.5973,218968626122.33887,146300548620.47296,96806515828.48273,77070730325.9474,66866886017.20699,38455181239.0666,6094700320.465742,4244059967.9126196,3486190340.643171,2818178460.9889245,2618149266.52982,2268518966.402909,1968901401.635728,1960077422.5748632,1845178247.8212821,1810512804.7482295,1544682066.671464,1566784527.3490727,1624014989.5073261,1483258048.2238019,756107757.4285846,166597459.37958112,93244768.61412974
1,610746761099240.0,6043080439753.562,2339084054831.16,1479391737152.237,1119195624322.6997,789154732292.2263,565976222393.3694,437136519137.867,327227773271.2632,247215762128.42188,209653175934.60907,181992800688.83044,79338061067.02249,17637547119.380817,14302755739.90982,12322881270.690826,10194639467.334297,10019104116.785755,9037449737.025145,7824116085.33508,8061748804.698542,7555878860.189484,7321412175.268151,6530433824.50729,6889296173.04611,6767798470.716116,6182250312.721052,2718358898.3390036,168934158.9140885,96781762.88772729
1,583295952064622.4,6000784838575.795,2368575319353.13,1415283441091.4893,1028629068233.6113,708780113891.6251,477826589912.47644,321701007458.264,216751015125.50647,159420895403.59882,126356799996.3278,108876370533.33714,62134137995.36337,15688865778.312084,12248830778.786316,10478186032.377838,8698667012.982777,8287159561.380213,7548359998.424349,6597830900.813723,6758043819.623718,6393111347.103222,6028017742.775581,5501291697.055064,5649067634.291046,5582724406.784073,5129412859.137459,2344339844.851909,205067434.04740903,112357669.28425328
1,573564572179101.4,5666341552691.389,2158682022670.9785,1365506971958.7708,957064755955.4954,678840406511.5417,437020528077.6968,301433452774.6473,197799043963.26434,139522710244.1123,111914836471.37294,99094403123.42232,58313848494.36711,14071363992.01104,10717638890.941608,9342249696.814306,7695310464.349701,7096699209.031631,6419910623.896261,5789136636.559067,5758933687.342192,5432233761.334923,5039028098.61741,4856398288.0991535,4834060733.747787,4485164529.436646,4275437446.3337727,1983944601.253337,254951076.4486946,136127969.3831861
1,455193106666226.9,4171966189674.509,1679596169924.483,1075903454933.6136,771624250935.2498,532783296582.7039,354092612627.98376,237561503993.9654,153524862105.359,104912386533.29617,80122202886.5107,70049906264.63622,38210659059.71065,6738034436.808624,4214546151.3044667,3535864794.330236,2847423649.3632827,2455586459.7010403,2142442699.6691003,1839521164.32433,1775258952.792125,1590055379.8098402,1452269754.8320272,1392539586.4750009,1404000512.1589751,1372903083.2409158,1224972261.0476475,714553475.4223002,227920854.10155314,98533671.613826
1,562966536303213.2,4303143866256.4834,1975181011393.7886,1351573754224.0996,982757189339.2827,692525555140.1733,469506527530.923,344231220827.07837,255639687576.58966,184932875091.64084,152834495626.2697,135828491369.41934,53273164645.09529,9647002691.369291,7177068734.16552,5527059188.752005,4147958985.7059703,3880752712.2039404,3452848233.4517317,3079803599.0960665,3063249723.4706864,2838204631.862121,2572920322.095031,2363267523.297518,2399291215.8414593,2322393663.0166974,2206564149.322398,1137429724.1347532,190924861.973415,106373677.11256166
1,510011067064256.06,4935253927701.287,1748086648150.3433,1047521158535.0464,722773732679.7004,532086987725.4746,370011202237.8436,276030998234.51965,186938411726.05597,139978947611.2364,104664156427.68222,92494100522.84906,46789944815.496765,13302963061.51661,11021752644.283514,9471026777.234549,8039232000.767597,7539088452.053528,7107990059.675144,6162182632.012393,6018997239.973366,5800758210.142879,5364244906.241822,5034939778.644499,5052908516.944718,4820852989.227951,4625235931.100118,2043272628.1150932,187036519.97919652,95543712.31057352
1,524805335315625.0,5105993065870.869,1857553666355.44,1113509313501.5146,814942583741.9749,550995579937.4131,375507456466.5135,248112644582.54742,158683810024.25015,102145853069.6419,77380608964.56804,66879232590.562004,36521362091.96185,9740393532.844694,7106510853.844051,6020453903.104492,4909421145.109774,4662373252.137808,4179813373.698848,3787271733.9578333,3699440739.382465,3500788735.80233,3343907786.708131,3086915204.9599047,3096458394.8713264,2978869785.7254457,2775383729.922161,1376956054.1059334,186980972.44503057,100034695.10646465
1,612348292676458.4,5035149158417.896,1983284308463.7239,1191260917692.4595,804012135925.3828,572605417962.7476,382905365843.7122,270926437774.15738,182686162030.19528,129904351487.39706,106530466247.49176,94141732382.51352,49637337795.95708,9943081875.167097,7135031167.625768,5708809906.894951,4508474619.305848,4025955186.0089417,3625128163.7059236,3236930800.639315,3132594400.809824,2985550087.342067,2734866178.1571207,2484466931.7803526,2558192486.491068,2520981037.1105957,2331029482.190325,1141976877.2116427,175982707.4465108,97792521.17381412
1,588147137507281.8,4761433888328.659,2177516706898.1982,1309804136283.1392,962838323477.7488,637412335628.9077,419382740693.746,305689681557.4435,214835423663.39136,160224087780.45923,131614602010.12674,116111022310.65256,52174201074.86739,7310816618.256692,4961030816.576942,3808134587.4324255,3024471581.6104593,2618084891.7077494,2297449975.1529264,1927718949.6368537,1880263589.9606419,1811512962.3276644,1712069919.5352345,1557435164.265582,1601962643.9246635,1575219739.8913403,1407866995.1439633,756759535.5283039,181282190.89408943,102272113.12443432
1,512189289809894.06,4363175597867.993,1687542623676.4272,1051133591910.5784,730906352819.922,501711041978.3236,349500211050.57776,244290224936.18585,159096244884.70938,111467957583.33308,84593721987.5149,70557572853.28824,39118380884.28212,8499497556.321677,6438559378.878888,5357888692.713443,4461429865.314173,4029491027.761177,3649020662.0765977,3189548527.427163,3041457717.2256727,2981237111.799471,2696866595.129754,2600796341.800249,2595388884.841687,2564207747.3365293,2247125563.0745115,1157504016.240925,178430233.18836224,97908487.65442228
1,543184463080696.9,4272379571881.4893,1594206901030.813,818619879779.8894,559193242951.7427,396990384989.2911,273511755410.89822,203240809442.2183,145144347546.92783,94628853273.41782,76180635661.64009,70598029509.68765,37772482763.81571,16020056667.709751,15494362845.325819,12043390246.707031,9495163665.922968,9365146389.773628,8087820121.183786,6729161249.312613,6661751137.483189,6209858707.272467,5533754679.559485,5000997467.902833,5247804885.088617,4722468570.738559,4341475908.218136,2106237394.3102562,262515324.64651746,133109815.23774695
1,609935119322562.6,5023198748736.619,1849577545689.807,1134335809081.6548,774831708766.5533,536268706279.2859,352747905048.94714,230845807109.68008,146460838538.1264,96396292880.68228,71070632174.1305,57728912281.39391,32707826814.96014,9075943932.088161,7546918114.967887,6614397641.007301,5331313237.880085,5075400541.271691,4717284448.61422,4156739417.194562,4179299453.810261,3914051492.530674,3686928226.340738,3473666868.973024,3546646818.055852,3497712573.6173215,3203124458.123069,1452529565.371219,154811026.13123184,98191130.55479254
1,535826313988608.06,4229741751867.6084,1598994024655.772,983664845067.2424,673432829570.9622,468686737361.29193,317594653553.00354,213347351419.16394,143658923541.54675,96619730343.19131,75328392450.88727,60928192787.48692,33420467548.73515,10296479740.141727,8804234671.771246,6275627968.13948,5383387731.622872,4823160073.90144,4338427706.080931,3876874781.875964,3781955803.9101276,3606327641.4644694,3364511829.1785707,3191312333.535842,3256689633.493906,3140292421.9504275,2969108500.647148,1399732800.0583491,216915667.10447365,121927456.13695711
1,547342491848694.44,3914109837319.8433,1536372709456.4292,906390313828.7737,629786377499.3564,437453487861.86646,298062587073.39624,211780870837.66907,140302795313.9288,99002406380.54193,76646315047.76395,64881494592.13377,35414175933.626434,11959642363.552048,10929047672.83796,8706377753.519182,6703858364.657507,6773410544.693738,5539251588.147704,4883110320.201702,4813787218.851956,4419190268.390476,4220431448.110034,3812165460.4595237,3883345682.3125463,3791145124.3983607,3437030508.026724,1631663332.1953456,208534902.7511789,99539166.09399225
1,571043191082902.5,4128686901986.5684,1624850631043.4614,999276915681.8154,701549841870.9082,492846557290.6497,333092583767.138,224572040536.443,144097839156.0683,95182259262.04137,69291393007.25807,57931671275.05875,28965830024.90426,8081317264.330393,6669613162.7124195,5295248340.199222,4173118125.768526,3925115659.8737545,3646306921.981477,2958638521.052458,3112677282.467102,2983708962.9380445,2834908789.544528,2609721280.185721,2612209948.84627,2496602674.740169,2353709916.4023485,1133956638.2614698,183308664.305886,98731792.60236964
1,637670051065912.8,5254532817338.803,2032820065211.6235,1236687875560.245,846356140531.5417,588094468711.5308,390727157727.73065,264576530317.77655,170812956733.96826,112496518916.44724,82260562062.6806,66758298668.71423,39602178134.47781,13623413949.247568,12138654242.349707,10454268354.126299,8645877117.860893,8450903517.906202,7667886666.987917,6740040503.842983,6805149899.711325,6564269578.261337,6291730260.997406,5655271805.3697,5886472242.556071,5749623929.218982,5291228308.03775,2286604174.1018295,160695973.40692043,94671727.66944759
1,461987985695965.2,5151885961926.419,2118941492844.977,1211947232388.9277,839346410240.0215,588151584287.344,368581797646.0316,261284853799.5022,177877862842.8582,119467023092.72035,97438255581.09283,85329027162.52966,39742793902.21721,9144653301.797928,7225730038.30217,5699134550.442232,4795399331.265265,4302156264.602116,4149244403.2160406,3543658822.389551,3668118888.6807156,3397421365.4278765,3274080444.082987,3105925401.624729,3074379895.6754327,3057359173.638379,2784730597.674957,1293998998.610323,180827457.6663674,98215936.24417484
1,606661267343618.2,4937274259516.222,2010741212215.8633,1204969267298.0042,806598152523.7502,538572608747.8836,354296332342.66626,242289074804.26447,154057818916.4618,103115068365.1175,82053088968.27074,70276523904.2168,39956662674.47719,9919979649.608818,7400613956.509895,6104885661.418701,4770436233.8205805,4807303762.407664,4594086275.462803,3687113229.993662,3716403239.905619,3761465131.3067064,3493063205.146611,3114218778.9560003,3229795397.6234465,3220714423.070318,2917239631.6771336,1398845468.818843,171167045.04630446,117330308.60199577
1,611171236758922.1,5500397472753.412,2135214999604.6843,1225532466691.5566,840701628107.9838,561829993465.3815,376505785843.756,250268372301.06113,163905845748.58636,113461962717.50714,90316308099.79669,76826671343.25095,37645762844.26885,8835122533.12215,7565832503.421326,6473756804.017192,5374446627.971661,5005915387.383152,4551263500.047144,3949197021.287779,4115970459.1184998,3990536575.9640875,3775618600.314352,3452679419.369488,3553635683.5444937,3531675520.4553957,3218261598.105905,1467749508.99032,152544692.2988628,96380785.28065166
